NZr,NZc,Tr,Tc,MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
64,3,2,64,0.006997280294578583,30,85571.25,42240,7680,0.4834984962212372,1.1,1.1,3.84e-05
16,48,4,2,0.007076985720320149,61,87840.0,42944,3904,0.4791146019278829,2.2,2.2,1.952e-05
16,56,4,2,0.00696114809550068,57,85728.0,41952,3648,0.4793418647166362,2.3,2.3,1.824e-05
16,64,4,2,0.0069823611643296465,53,83104.0,40704,3392,0.4794572182434979,2.4,2.4,1.696e-05
16,72,4,2,0.0069797391756727944,50,81600.0,40000,3600,0.47966231772831924,2.2222222222222223,2.2222222222222223,1.8e-05
16,80,4,2,0.006974089436607124,48,81408.0,39936,3840,0.48,2.08,2.08,1.92e-05
16,88,4,2,0.006962524080081768,47,82720.0,40608,4136,0.4804998106777736,1.9636363636363638,1.9636363636363638,2.0679999999999995e-05
16,96,4,2,0.006946221140086623,47,85728.0,42112,4512,0.48117001828153566,1.8666666666666667,1.8666666666666667,2.256e-05
16,12,4,8,0.008040876302576477,61,87291.0,42944,3904,0.4820672855651471,2.2,2.2,1.952e-05
16,14,4,8,0.007603198084511632,61,91195.0,44896,3904,0.4828201791648295,2.3,2.3,1.952e-05
16,16,4,8,0.007148036517576638,61,95099.0,46848,3904,0.48351240053255723,2.4,2.4,1.952e-05
16,18,4,8,0.0069510804478531375,58,94134.0,46400,3712,0.4837061901882701,2.5,2.5,1.856e-05
16,20,4,8,0.0069584001461598525,53,89411.0,44096,3392,0.4834928675591812,2.6,2.6,1.696e-05
16,22,4,8,0.0069721102356037805,49,85799.0,42336,3136,0.48333732917765526,2.7,2.7,1.568e-05
16,24,4,8,0.006946221140086623,47,85305.0,42112,3008,0.4835068946117547,2.8,2.8,1.5040000000000002e-05
16,6,4,16,0.008402954179444975,61,87199.5,42944,3904,0.48256294140451617,2.2,2.2,1.952e-05
16,7,4,16,0.007834728222449143,61,91103.5,44896,3904,0.48329574629556865,2.3,2.3,1.952e-05
16,8,4,16,0.0073532512330418175,61,95007.5,46848,3904,0.4839694419909194,2.4,2.4,1.952e-05
16,9,4,16,0.006969741064894363,61,98911.5,48800,3904,0.4845909029974132,2.5,2.5,1.952e-05
16,10,4,16,0.00695240532610816,55,92702.5,45760,3520,0.48426098873479406,2.6,2.6,1.76e-05
16,11,4,16,0.006981843362923099,50,87475.0,43200,3200,0.4839414341245925,2.7,2.7,1.6e-05
16,12,4,16,0.006946221140086623,47,85234.5,42112,3008,0.48389858261564006,2.8,2.8,1.5040000000000002e-05
16,3,4,32,0.008468156792136956,61,87153.75,42944,3904,0.48281115174137046,2.2,2.2,1.952e-05
16,4,4,32,0.007541281662090064,61,94961.75,46848,3904,0.4841982868881051,2.4,2.4,1.952e-05
16,5,4,32,0.006952762810682985,57,96030.75,47424,3648,0.4847952035697218,2.6,2.6,1.824e-05
16,6,4,32,0.006946221140086623,47,85199.25,42112,3008,0.4840946646932881,2.8,2.8,1.5040000000000002e-05
16,2,4,64,0.007588579588530954,61,94938.875,46848,3904,0.4843127905128533,2.4,2.4,1.952e-05
16,3,4,64,0.006946221140086623,47,85181.625,42112,3008,0.48419276533546807,2.8,2.8,1.5040000000000002e-05
20,48,4,2,0.006995098380486199,51,86496.0,42432,4080,0.4806089162740123,2.08,2.08,2.04e-05
20,56,4,2,0.0069705202242962595,47,82720.0,40608,3760,0.4804998106777736,2.16,2.16,1.88e-05
20,64,4,2,0.00696577193739616,44,80256.0,39424,3520,0.48049921996879874,2.24,2.24,1.76e-05
20,72,4,2,0.006926691226840503,42,79296.0,38976,3360,0.48066298342541436,2.32,2.32,1.68e-05
20,80,4,2,0.00696022806593356,40,78080.0,38400,3200,0.4807692307692308,2.4,2.4,1.6e-05
20,88,4,2,0.006990535592932137,39,78624.0,38688,3432,0.4810982888977318,2.2545454545454544,2.2545454545454544,1.716e-05
20,96,4,2,0.00696031759268384,39,81120.0,39936,3744,0.48166730991895024,2.133333333333333,2.133333333333333,1.8720000000000004e-05
20,12,4,8,0.007406286043062979,61,102907.0,50752,4880,0.48474197461293805,2.08,2.08,2.44e-05
20,14,4,8,0.006944678091861833,60,105060.0,51840,4800,0.4851570396436192,2.16,2.16,2.4e-05
20,16,4,8,0.00693772241722386,53,96195.0,47488,4240,0.48463571698286506,2.24,2.24,2.1199999999999997e-05
20,18,4,8,0.0069964766739361245,47,88313.0,43616,3760,0.4840574884856556,2.32,2.32,1.88e-05
20,20,4,8,0.006951827043181459,44,85492.0,42240,3520,0.48393749140735987,2.4,2.4,1.76e-05
20,22,4,8,0.006942250163335909,41,82287.0,40672,3280,0.4837355344378501,2.48,2.48,1.64e-05
20,24,4,8,0.00696031759268384,39,80769.0,39936,3120,0.48371507128062885,2.56,2.56,1.56e-05
20,6,4,16,0.0076946473749394005,61,102815.5,50752,4880,0.4851659775828693,2.08,2.08,2.44e-05
20,7,4,16,0.007144863887670398,61,106719.5,52704,4880,0.4856996723849546,2.16,2.16,2.44e-05
20,8,4,16,0.006961767988194162,56,101556.0,50176,4480,0.4855052831211054,2.24,2.24,2.2399999999999996e-05
20,9,4,16,0.006986686543513163,50,93875.0,46400,4000,0.48501573165250295,2.32,2.32,2e-05
20,10,4,16,0.006975776034445161,45,87367.5,43200,3600,0.48452492443317874,2.4,2.4,1.8e-05
20,11,4,16,0.006928032535121812,42,84231.0,41664,3360,0.4843355846692164,2.48,2.48,1.68e-05
20,12,4,16,0.00696031759268384,39,80710.5,39936,3120,0.4840580588467016,2.56,2.56,1.56e-05
20,3,4,32,0.007887436222496588,61,102769.75,50752,4880,0.48537825734553985,2.08,2.08,2.44e-05
20,4,4,32,0.006947089792786055,59,106952.25,52864,4720,0.48613145062842406,2.24,2.24,2.3599999999999998e-05
20,5,4,32,0.006997513507583906,46,89274.5,44160,3680,0.48492036039597436,2.4,2.4,1.84e-05
20,6,4,32,0.00696031759268384,39,80681.25,39936,3120,0.48422973509592504,2.56,2.56,1.56e-05
20,2,4,64,0.006998934792049386,58,105117.75,51968,4640,0.4860922413531039,2.24,2.24,2.3199999999999995e-05
20,3,4,64,0.00696031759268384,39,80666.625,39936,3120,0.48431561889371794,2.56,2.56,1.56e-05
24,48,4,2,0.0069585638259697805,45,87840.0,43200,4320,0.48197072474116387,2.0,2.0,2.16e-05
24,56,4,2,0.006945455214786033,41,82656.0,40672,3936,0.48162182644941265,2.066666666666667,2.066666666666667,1.9679999999999998e-05
24,64,4,2,0.006983138031799692,38,79040.0,38912,3648,0.48139350752177357,2.133333333333333,2.133333333333333,1.8240000000000005e-05
24,72,4,2,0.006996800009662488,36,77184.0,38016,3456,0.4813614262560778,2.2,2.2,1.728e-05
24,80,4,2,0.00697009838474712,35,77280.0,38080,3360,0.48158640226628896,2.266666666666667,2.266666666666667,1.6799999999999995e-05
24,88,4,2,0.0068983208637046515,35,79520.0,39200,3360,0.4820936639118457,2.333333333333333,2.333333333333333,1.6800000000000005e-05
24,96,4,2,0.006992089988043105,34,79424.0,39168,3264,0.48226950354609927,2.4,2.4,1.632e-05
24,12,4,8,0.006970102881878986,59,114637.0,56640,5664,0.486476736895447,2.0,2.0,2.832e-05
24,14,4,8,0.006973176613521983,52,104364.0,51584,4992,0.4859263725083839,2.066666666666667,2.066666666666667,2.4959999999999995e-05
24,16,4,8,0.006943595605063365,46,95266.0,47104,4416,0.4853180572441221,2.133333333333333,2.133333333333333,2.2080000000000002e-05
24,18,4,8,0.006927345692872788,42,89670.0,44352,4032,0.4849227001377621,2.2,2.2,2.016e-05
24,20,4,8,0.006990366729963459,38,83562.0,41344,3648,0.4843826885676125,2.266666666666667,2.266666666666667,1.8239999999999995e-05
24,22,4,8,0.006933257202034054,36,81468.0,40320,3456,0.48426615421570984,2.333333333333333,2.333333333333333,1.7280000000000004e-05
24,24,4,8,0.006992089988043105,34,79118.0,39168,3264,0.48409343715239156,2.4,2.4,1.632e-05
24,6,4,16,0.007159942647208636,61,118431.5,58560,5856,0.4870927896792224,2.0,2.0,2.928e-05
24,7,4,16,0.006987209532360073,55,110302.5,54560,5280,0.48673217686862424,2.066666666666667,2.066666666666667,2.6399999999999998e-05
24,8,4,16,0.006960590377254762,49,101405.5,50176,4704,0.48621332881125995,2.133333333333333,2.133333333333333,2.3520000000000005e-05
24,9,4,16,0.0069354568102856125,44,93874.0,46464,4224,0.48568979574770554,2.2,2.2,2.112e-05
24,10,4,16,0.006927138923820952,40,87900.0,43520,3840,0.4852160727824109,2.266666666666667,2.266666666666667,1.9199999999999996e-05
24,11,4,16,0.006915472325325773,37,83675.5,41440,3552,0.48486266709567966,2.333333333333333,2.333333333333333,1.7760000000000003e-05
24,12,4,16,0.006992089988043105,34,79067.0,39168,3264,0.4843987682261715,2.4,2.4,1.632e-05
24,3,4,32,0.007375793042757265,61,118385.75,58560,5856,0.487278219137902,2.0,2.0,2.928e-05
24,4,4,32,0.0069271091292775104,51,105506.25,52224,4896,0.4867180965206795,2.133333333333333,2.133333333333333,2.4480000000000003e-05
24,5,4,32,0.006913952259581398,41,90066.75,44608,3936,0.48561514281437534,2.266666666666667,2.266666666666667,1.9679999999999998e-05
24,6,4,32,0.006992089988043105,34,79041.5,39168,3264,0.48455157824416856,2.4,2.4,1.632e-05
24,2,4,64,0.006976225555338279,52,107555.5,53248,4992,0.4869612931251286,2.133333333333333,2.133333333333333,2.496000000000001e-05
