NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
24,3,2,32,85.72999999999999,0.0059700471122859,21,39582.25,48552,504,1.1520979539535738,14.45,11.520979539535738,4.214225e-06,1360,535,3.5666666666666667e-06,272
24,4,2,32,85.5,0.0056200807230794,20,46708.75,56480,480,1.1463655968539896,17.65,11.463655968539896,4.926875e-06,1360,511,3.4066666666666665e-06,272
24,5,2,32,85.2,0.005474524739179,19,49139.5,63384,456,1.226007988471842,20.85,12.26007988471842,5.1699499999999995e-06,1360,487,3.2466666666666668e-06,272
24,6,2,32,85.3,0.0057013967468396,15,41964.25,57720,360,1.2963722016653847,24.05,12.963722016653847,4.452424999999999e-06,1360,388,2.5866666666666667e-06,272
32,48,2,2,85.45,0.0059401061311226,15,30000.0,38520,720,1.183046683046683,8.025,8.025,4.8e-06,160,770,5.133333333333333e-06,32
32,56,2,2,85.56,0.005965087125362,14,29248.0,39536,784,1.2429577464788732,7.564285714285715,7.564285714285715,5.226666666666666e-06,160,833,5.553333333333333e-06,32
32,64,2,2,85.65,0.0057064120953471,16,35008.0,49280,1024,1.31175468483816,7.21875,7.21875,6.826666666666667e-06,160,1075,7.166666666666667e-06,32
32,72,2,2,85.17,0.005613902272795,15,37792.0,50040,1080,1.2400872323552736,6.95,6.95,7.2e-06,160,1130,7.533333333333333e-06,32
32,80,2,2,85.26,0.0055483237989932,15,40608.0,53880,1200,1.248146775389177,6.735,6.735,8e-06,160,1250,8.333333333333334e-06,32
32,88,2,2,85.39999999999999,0.0055459065406478,15,42448.0,57720,1320,1.2824386775684322,6.559090909090909,6.559090909090909,8.8e-06,160,1370,9.133333333333333e-06,32
32,96,2,2,85.3,0.0056857178437822,13,40976.0,53352,1248,1.2254685777287762,6.4125,6.4125,8.32e-06,160,1296,8.64e-06,32
32,12,2,8,85.21,0.0058390416338734,20,41401.0,51360,640,1.1683082732421919,12.0375,11.68308273242192,4.3961e-06,400,677,4.513333333333333e-06,80
32,14,2,8,85.16,0.0052492622851733,24,56937.0,67776,768,1.1391498731028455,13.2375,11.391498731028456,5.9497e-06,400,811,5.406666666666667e-06,80
32,16,2,8,85.15,0.0057682099249393,16,39262.0,49280,512,1.1783271962125197,14.4375,11.783271962125196,4.1822e-06,400,549,3.66e-06,80
32,20,2,8,85.28,0.005902330608421,13,34730.0,46696,416,1.252239206221507,16.8375,12.52239206221507,3.729e-06,400,454,3.0266666666666668e-06,80
32,22,2,8,85.37,0.0058010698362566,13,37162.0,50024,416,1.2593524998741252,18.0375,12.593524998741252,3.9722e-06,400,456,3.04e-06,80
32,24,2,8,85.3,0.0056857178437822,13,40625.0,53352,416,1.2354289683918027,19.2375,12.354289683918028,4.3185e-06,400,458,3.0533333333333335e-06,80
32,6,2,16,85.71,0.0059421481311434,20,40015.5,51360,640,1.2063275827647355,12.0375,12.0375,4.266666666666667e-06,720,672,4.48e-06,144
32,7,2,16,85.46000000000001,0.005920085710297,18,38179.5,50832,576,1.2477325445820395,13.2375,12.477325445820394,4.07395e-06,720,607,4.046666666666666e-06,144
32,9,2,16,85.7,0.0059610128484255,14,35623.0,46704,448,1.2231621402194695,15.6375,12.231621402194694,3.8183e-06,720,477,3.18e-06,144
32,10,2,16,85.22,0.0059266064940096,14,35606.5,50288,448,1.317595273341805,16.8375,13.17595273341805,3.816649999999999e-06,720,478,3.1866666666666665e-06,144
32,11,2,16,85.5,0.0057970847365442,14,38102.5,53872,448,1.3248570550261298,18.0375,13.248570550261299,4.066249999999999e-06,720,479,3.1933333333333334e-06,144
32,12,2,16,85.3,0.0056857178437822,13,40566.5,53352,416,1.2371047963549093,19.2375,12.371047963549094,4.312649999999999e-06,720,447,2.98e-06,144
32,3,2,32,85.31,0.0057444388116241,21,47094.0,53928,672,1.0860756434526926,12.0375,10.860756434526927,4.9654e-06,1360,703,4.686666666666667e-06,272
32,4,2,32,85.27,0.0059110201771694,17,38408.75,52360,544,1.278047292143402,14.4375,12.78047292143402,4.096875e-06,1360,572,3.8133333333333334e-06,272
32,5,2,32,85.45,0.0059507109389769,14,35577.25,50288,448,1.3186058250136021,16.8375,13.186058250136021,3.8137250000000005e-06,1360,474,3.16e-06,272
32,6,2,32,85.3,0.0056857178437822,13,40537.25,53352,416,1.2379444164070794,19.2375,12.379444164070794,4.309725e-06,1360,442,2.9466666666666667e-06,272
8,48,4,2,85.39,0.0058362867322505,23,40186.0,47288,1104,1.1062555560754224,6.425,6.425,7.36e-06,240,1138,7.586666666666666e-06,48
8,56,4,2,85.34,0.0054401360799888,26,52752.0,60112,1456,1.0867804454729535,6.192857142857143,6.192857142857143,9.706666666666666e-06,240,1493,9.953333333333333e-06,48
