NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
12,5,4,32,85.63,0.0057936070356506,11,31256.5,15488,528,0.458001271568613,4.4,4.4,3.5199999999999998e-06,360,515,3.4333333333333332e-06,72
12,6,4,32,85.75,0.0055183590397322,11,34072.5,16896,528,0.4612297822971405,4.8,4.612297822971405,3.6632500000000005e-06,360,516,3.44e-06,72
12,2,4,64,85.2,0.0056861682708047,15,38771.25,19200,720,0.46453954332375624,4.0,4.0,4.8e-06,680,709,4.726666666666667e-06,136
12,3,4,64,85.75,0.0055183590397322,11,34064.25,16896,528,0.4613336791879697,4.8,4.613336791879697,3.6624250000000003e-06,680,514,3.4266666666666668e-06,136
16,48,4,2,85.54,0.0058842437868061,10,28640.0,14080,640,0.4512820512820513,3.3,3.3,4.266666666666667e-06,60,653,4.353333333333334e-06,12
16,56,4,2,85.35000000000001,0.0058593419787399,9,26928.0,13248,576,0.449267498643516,3.45,3.45,3.84e-06,60,596,3.973333333333333e-06,12
16,64,4,2,85.48,0.005738519119464,9,28080.0,13824,576,0.4511749347258486,3.6,3.6,3.84e-06,60,604,4.0266666666666665e-06,12
16,72,4,2,85.53,0.00564954606246,9,29232.0,14400,648,0.4529441368897836,3.333333333333333,3.333333333333333,4.32e-06,60,676,4.506666666666667e-06,12
16,80,4,2,85.64,0.0055859678007496,9,30384.0,14976,720,0.45458960660514813,3.12,3.12,4.8e-06,60,748,4.986666666666667e-06,12
16,88,4,2,85.55,0.00554736428375,9,31536.0,15552,792,0.45612388549976535,2.9454545454545453,2.9454545454545453,5.28e-06,60,820,5.466666666666666e-06,12
16,96,4,2,85.55,0.005531550161262,9,32688.0,16128,864,0.4575578756241489,2.8,2.8,5.76e-06,60,892,5.946666666666667e-06,12
