NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s)
56,12,2,16,82.32323232323232,0.0050111594159549,14,36365.0,17934,3136,0.47000550357732523,0.8578125,0.8578125,2.0906666666666668e-05,90,3000,2e-05
56,3,2,32,82.07070707070707,0.0049825067248225,31,68595.25,33759,6944,0.479618112655346,0.7292410714285714,0.7292410714285714,4.629333333333333e-05,170,6817,4.5446666666666666e-05
56,4,2,32,81.81818181818183,0.0057977794873301,16,37452.0,18448,3584,0.47008459891958004,0.7720982142857143,0.7720982142857143,2.389333333333333e-05,170,3443,2.2953333333333333e-05
56,5,2,32,82.32323232323232,0.0054131720417761,15,37031.25,18255,3360,0.47020792952676554,0.8149553571428572,0.8149553571428572,2.24e-05,170,3219,2.146e-05
64,12,2,16,82.07070707070707,0.0049566867847451,14,39949.0,19726,3584,0.4725809156464867,0.8255859375,0.8255859375,2.3893333333333337e-05,90,3424,2.2826666666666666e-05
64,3,2,32,81.81818181818183,0.0052844478948992,27,66656.25,32859,6912,0.4800561007768643,0.7130859375,0.7130859375,4.608e-05,170,6757,4.5046666666666663e-05
64,4,2,32,81.56565656565657,0.0051579212390317,21,54531.75,26901,5376,0.4776137952462327,0.7505859375,0.7505859375,3.584e-05,170,5216,3.4773333333333335e-05
64,5,2,32,81.81818181818183,0.0055282412847932,14,38146.5,18830,3584,0.47147489264744546,0.7880859375,0.7880859375,2.389333333333333e-05,170,3418,2.2786666666666666e-05
16,12,4,16,81.56565656565657,0.0046593913127939,31,56218.5,27807,1984,0.4793442566431939,2.10234375,2.10234375,1.3226666666666667e-05,100,1985,1.3233333333333333e-05
16,4,4,32,82.32323232323232,0.0050288817670103,42,65383.5,32298,2688,0.48080029177304223,1.80234375,1.80234375,1.792e-05,180,2693,1.7953333333333333e-05
16,5,4,32,81.81818181818183,0.0053808600898598,28,47173.0,23324,1792,0.47634024303073624,1.95234375,1.95234375,1.1946666666666665e-05,180,1784,1.1893333333333334e-05
20,12,4,16,81.81818181818183,0.0042129645427047,31,64154.5,31775,2480,0.4818299682318243,1.921875,1.921875,1.6533333333333333e-05,100,2469,1.646e-05
20,3,4,32,82.32323232323232,0.0057516996245338,31,52227.25,25823,2480,0.4780332936869727,1.561875,1.561875,1.6533333333333337e-05,180,2461,1.6406666666666667e-05
20,5,4,32,81.81818181818183,0.0051178986157871,26,50459.5,24986,2080,0.4781872290747634,1.801875,1.801875,1.3866666666666667e-05,180,2058,1.372e-05
24,12,4,16,82.07070707070707,0.0039565601161354,29,67439.5,33437,2784,0.48297379083220787,1.8015625,1.8015625,1.856e-05,100,2759,1.8393333333333332e-05
24,3,4,32,81.81818181818183,0.0045205657013972,48,93156.0,46128,4608,0.4858238193537515,1.5015625,1.5015625,3.072e-05,180,4594,3.062666666666667e-05
24,4,4,32,81.56565656565657,0.0049296041286436,30,62062.5,30750,2880,0.48156355464376044,1.6015625,1.6015625,1.92e-05,180,2849,1.8993333333333333e-05
24,5,4,32,81.56565656565657,0.0047182005733906,26,57115.5,28314,2496,0.4806518694563511,1.7015625,1.7015625,1.664e-05,180,2462,1.6413333333333334e-05
28,12,4,16,81.56565656565657,0.005110592376809,14,36141.0,17934,1568,0.4727809558959218,1.715625,1.715625,1.0453333333333334e-05,100,1516,1.0106666666666666e-05
28,4,4,32,82.07070707070707,0.0046109566232646,30,69742.5,34590,3360,0.4835429058705939,1.5441964285714287,1.5441964285714287,2.24e-05,180,3317,2.2113333333333334e-05
28,5,4,32,81.81818181818183,0.0051315176162595,18,44149.5,21906,2016,0.47682378677230824,1.6299107142857143,1.6299107142857143,1.344e-05,180,1962,1.308e-05
32,12,4,16,82.07070707070707,0.0049566867847451,14,39725.0,19726,1792,0.4751306693643568,1.651171875,1.651171875,1.1946666666666669e-05,100,1728,1.152e-05
32,3,4,32,81.81818181818183,0.0052844478948992,27,66224.25,32859,3456,0.4831051403157334,1.426171875,1.426171875,2.304e-05,180,3397,2.2646666666666668e-05
32,4,4,32,81.56565656565657,0.0051579212390317,21,54195.75,26901,2688,0.4804801050229738,1.501171875,1.501171875,1.792e-05,180,2624,1.7493333333333334e-05
32,5,4,32,81.81818181818183,0.0055282412847932,14,37922.5,18830,1792,0.47413413236978935,1.576171875,1.576171875,1.1946666666666665e-05,180,1722,1.148e-05
8,12,8,16,81.56565656565657,0.005048192827066,29,52359.5,26013,928,0.4803745048613612,4.2046875,4.2046875,6.186666666666666e-06,120,951,6.34e-06
8,3,8,32,81.56565656565657,0.0057976949527045,46,65354.5,32430,1472,0.48297379610255187,3.3046875,3.3046875,9.813333333333333e-06,200,1504,1.0026666666666667e-05
8,5,8,32,82.07070707070707,0.0046963116374189,43,72100.25,35819,1376,0.48474637055983544,3.9046875,3.9046875,9.173333333333334e-06,200,1407,9.38e-06
10,12,8,16,82.57575757575758,0.0048834572760982,25,51537.5,25625,1000,0.48050328617369376,3.84375,3.84375,6.666666666666667e-06,120,1013,6.753333333333334e-06
10,4,8,32,81.56565656565657,0.0052794973539599,34,61361.5,30498,1360,0.48291860308613144,3.36375,3.36375,9.066666666666666e-06,200,1375,9.166666666666666e-06
10,5,8,32,81.81818181818183,0.0058525798743986,20,38655.0,19220,800,0.47518975449353473,3.60375,3.60375,5.333333333333334e-06,200,802,5.346666666666667e-06
12,12,8,16,81.81818181818183,0.005004620348898,19,44032.5,21907,912,0.4780630448777401,3.603125,3.603125,6.08e-06,120,913,6.086666666666666e-06
12,3,8,32,81.81818181818183,0.0052378903006983,37,71511.75,35557,1776,0.48506386098937637,3.003125,3.003125,1.184e-05,200,1787,1.1913333333333333e-05
12,4,8,32,81.81818181818183,0.0052806879158478,28,57701.0,28700,1344,0.48240969525826566,3.203125,3.203125,8.96e-06,200,1347,8.98e-06
12,5,8,32,81.56565656565657,0.0049163019118694,26,56907.5,28314,1248,0.4823550456136764,3.403125,3.403125,8.32e-06,200,1250,8.333333333333334e-06
14,12,8,16,81.56565656565657,0.004796392398325,17,43749.5,21777,952,0.4781792431079345,3.43125,3.43125,6.346666666666667e-06,120,945,6.3e-06
14,3,8,32,82.82828282828282,0.0047623162277307,38,83172.5,41382,2128,0.4870504740215031,2.9169642857142857,2.9169642857142857,1.4186666666666666e-05,200,2134,1.4226666666666667e-05
14,4,8,32,81.56565656565657,0.0049127051249919,27,62552.25,31131,1512,0.4838194555069023,3.0883928571428574,3.0883928571428574,1.008e-05,200,1508,1.0053333333333333e-05
14,5,8,32,82.07070707070707,0.0056112304261963,15,36671.25,18255,840,0.47460887990484424,3.2598214285714286,3.2598214285714286,5.6e-06,200,825,5.5e-06
16,12,8,16,82.07070707070707,0.0049566867847451,14,39613.0,19726,896,0.4764158918005072,3.30234375,3.30234375,5.973333333333334e-06,120,880,5.866666666666667e-06
16,3,8,32,81.81818181818183,0.0052844478948992,27,66008.25,32859,1728,0.48464423066286627,2.85234375,2.85234375,1.152e-05,200,1717,1.1446666666666667e-05
16,4,8,32,81.56565656565657,0.0051579212390317,21,54027.75,26901,1344,0.48192619995610875,3.00234375,3.00234375,8.96e-06,200,1328,8.853333333333334e-06
16,5,8,32,81.81818181818183,0.0055282412847932,14,37810.5,18830,896,0.4754750331418471,3.15234375,3.15234375,5.973333333333333e-06,200,874,5.826666666666667e-06
4,12,16,16,81.81818181818183,0.004965445358123,32,57648.0,28704,512,0.482907133243607,8.409375,4.829071332436071,5.943999999999999e-06,160,550,3.6666666666666666e-06
4,4,16,32,82.32323232323232,0.0056591847024052,40,61790.0,30760,640,0.48378471894561353,7.209375,4.837847189456135,6.3581999999999995e-06,240,679,4.526666666666667e-06
5,12,16,16,81.56565656565657,0.0043581960639836,35,72012.5,35875,700,0.48608147199696494,7.6875,4.86081471996965,7.38045e-06,160,738,4.92e-06
5,3,16,32,82.57575757575758,0.0059654060356629,36,60219.0,29988,720,0.4835916208414636,6.2475,4.835916208414636,6.201100000000001e-06,240,751,5.0066666666666664e-06
5,4,16,32,82.32323232323232,0.0057239194299525,30,54022.5,26910,600,0.4821327791165378,6.7275,4.821327791165378,5.5814500000000006e-06,240,626,4.173333333333334e-06
5,5,16,32,81.81818181818183,0.0059483775972045,21,40503.75,20181,420,0.4771401381935537,7.2075,4.771401381935537,4.229575e-06,240,438,2.92e-06
6,12,16,16,82.07070707070707,0.0039205266617051,35,80972.5,40355,840,0.48758827758278006,7.20625,4.875882775827801,8.27645e-06,160,875,5.833333333333333e-06
6,4,16,32,81.56565656565657,0.0049321345694594,35,71986.25,35875,840,0.4862544177992837,6.40625,4.862544177992837,7.377824999999999e-06,240,868,5.786666666666667e-06
6,5,16,32,81.81818181818183,0.0047458548098285,31,67727.25,33759,744,0.4856065046731661,6.80625,4.85606504673166,6.951925e-06,240,769,5.126666666666667e-06
7,12,16,16,82.07070707070707,0.0049373854164479,17,43681.5,21777,476,0.47889430107645115,6.8625,4.788943010764512,4.54735e-06,160,490,3.2666666666666666e-06
7,3,16,32,82.82828282828282,0.0044039738307261,49,107052.75,53361,1372,0.4902487258227889,5.833928571428571,4.902487258227889,1.0884475e-05,240,1410,9.4e-06
7,4,16,32,81.81818181818183,0.0045414244421837,34,78633.5,39202,952,0.4874324685578579,6.176785714285715,4.8743246855785785,8.042550000000001e-06,240,976,6.5066666666666665e-06
7,5,16,32,81.81818181818183,0.0054738282259849,17,41492.75,20689,476,0.4779743443129509,6.519642857142857,4.779743443129509,4.328474999999999e-06,240,484,3.2266666666666665e-06
8,12,16,16,82.07070707070707,0.0049566867847451,14,39557.0,19726,448,0.4770611139326223,6.6046875,4.770611139326223,4.1349e-06,160,456,3.04e-06
8,3,16,32,81.81818181818183,0.0052844478948992,27,65900.25,32859,864,0.48541745916260726,5.7046875,4.854174591626073,6.7692249999999996e-06,240,877,5.846666666666667e-06
8,4,16,32,81.56565656565657,0.0051579212390317,21,53943.75,26901,672,0.48265251656252944,6.0046875,4.826525165625294,5.573575000000001e-06,240,680,4.533333333333334e-06
8,5,16,32,81.81818181818183,0.0055282412847932,14,37754.5,18830,448,0.47614833171077087,6.3046875,4.761483317107709,3.9546499999999995e-06,240,450,3e-06
2,12,32,16,82.57575757575758,0.0045491088997431,41,73779.5,36777,492,0.4866517139397789,11.2125,4.866517139397789,7.557149999999999e-06,240,541,3.6066666666666667e-06
3,12,32,16,81.81818181818183,0.00412456204464,33,76279.5,38049,396,0.48736094477498193,14.4125,4.8736094477498195,7.80715e-06,240,438,2.92e-06
4,12,32,16,82.07070707070707,0.0049566867847451,14,39529.0,19726,224,0.4773843808233102,13.209375,4.773843808233102,4.1321e-06,240,244,1.6266666666666666e-06
32,6,2,32,82.07070707070707,0.0046879161415857,25,45718.75,22425,3200,0.47199844245775957,1.051171875,1.051171875,2.133333333333333e-05,170,3142,2.0946666666666667e-05
40,6,2,32,81.56565656565657,0.0042174607017764,26,54203.5,26650,4160,0.4759311016063791,0.9609375,0.9609375,2.773333333333333e-05,170,4079,2.7193333333333333e-05
48,6,2,32,82.07070707070707,0.0045188716481885,19,44474.25,21907,3648,0.47349850052684195,0.90078125,0.90078125,2.432e-05,170,3536,2.3573333333333334e-05
56,6,2,32,82.32323232323232,0.0050111594159549,14,36354.5,17934,3136,0.4701348747591522,0.8578125,0.8578125,2.0906666666666668e-05,170,2995,1.9966666666666666e-05
64,6,2,32,82.07070707070707,0.0049566867847451,14,39938.5,19726,3584,0.4726998238698314,0.8255859375,0.8255859375,2.3893333333333337e-05,170,3419,2.2793333333333334e-05
16,6,4,32,81.56565656565657,0.0046593913127939,31,56195.25,27807,1984,0.47953644982302146,2.10234375,2.10234375,1.3226666666666667e-05,180,1980,1.32e-05
20,6,4,32,81.81818181818183,0.0042129645427047,31,64131.25,31775,2480,0.48199990140049226,1.921875,1.921875,1.6533333333333333e-05,180,2464,1.6426666666666666e-05
24,6,4,32,82.07070707070707,0.0039565601161354,29,67417.75,33437,2784,0.48312557118036115,1.8015625,1.8015625,1.856e-05,180,2754,1.836e-05
28,6,4,32,81.56565656565657,0.005110592376809,14,36130.5,17934,1568,0.47291185971389016,1.715625,1.715625,1.0453333333333334e-05,180,1511,1.0073333333333334e-05
32,6,4,32,82.07070707070707,0.0049566867847451,14,39714.5,19726,1792,0.4752508643224555,1.651171875,1.651171875,1.1946666666666669e-05,180,1723,1.1486666666666666e-05
8,6,8,32,81.56565656565657,0.005048192827066,29,52337.75,26013,928,0.4805675252518255,4.2046875,4.2046875,6.186666666666666e-06,200,946,6.306666666666667e-06
10,6,8,32,82.57575757575758,0.0048834572760982,25,51518.75,25625,1000,0.4806722846705402,3.84375,3.84375,6.666666666666667e-06,200,1008,6.72e-06
12,6,8,32,81.81818181818183,0.005004620348898,19,44018.25,21907,912,0.4782117539197014,3.603125,3.603125,6.08e-06,200,908,6.0533333333333335e-06
14,6,8,32,81.56565656565657,0.004796392398325,17,43736.75,21777,952,0.47831315377645994,3.43125,3.43125,6.346666666666667e-06,200,940,6.266666666666667e-06
16,6,8,32,82.07070707070707,0.0049566867847451,14,39602.5,19726,896,0.47653673797243595,3.30234375,3.30234375,5.973333333333334e-06,200,875,5.833333333333333e-06
4,6,16,32,81.81818181818183,0.004965445358123,32,57624.0,28704,512,0.48310219469503163,8.409375,4.831021946950316,5.9416e-06,240,545,3.6333333333333334e-06
5,6,16,32,81.56565656565657,0.0043581960639836,35,71986.25,35875,700,0.4862544177992837,7.6875,4.862544177992837,7.377824999999999e-06,240,733,4.886666666666667e-06
6,6,16,32,82.07070707070707,0.0039205266617051,35,80946.25,40355,840,0.4877429725671017,7.20625,4.877429725671017,8.273824999999999e-06,240,870,5.8e-06
7,6,16,32,82.07070707070707,0.0049373854164479,17,43668.75,21777,476,0.47902861259438084,6.8625,4.790286125943808,4.546075e-06,240,485,3.2333333333333334e-06
8,6,16,32,82.07070707070707,0.0049566867847451,14,39546.5,19726,448,0.4771822876979087,6.6046875,4.771822876979087,4.13385e-06,240,451,3.0066666666666665e-06
